record_id,ສະພາບເຕັກນິກ,vehicle_id,ຊະນິດລົດທີ່ເກີດອຸປະຕິເຫດ,ປະເພດລົດ
d00ba6d7-b749-44dd-a1ba-0e41ec834af7,,1deae563-e6b6-4ca1-8be4-dba6cfcdc422,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດເກັງ
7e2f0b1f-17b6-4ced-ad01-826ce3bc4aa5,1. ດີ,cf750422-75ba-4ba2-9c7e-1289f1b9ac8e,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
1baed13c-37e5-49e9-b676-7a67acf57721,1. ດີ,8defb3d5-c450-45c9-8a23-773f0533752a,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
1baed13c-37e5-49e9-b676-7a67acf57721,1. ດີ,bbaa3f24-25e4-42e5-96a9-861d8dfe7559,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
8a3db2f7-6dcd-4df7-93c2-5934f313a0a3,1. ດີ,788a9c85-2fcf-4575-9b4a-d83d018767d8,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
8a3db2f7-6dcd-4df7-93c2-5934f313a0a3,1. ດີ,e8cb8436-982a-4865-af06-d405f6a8f180,2. ລົດເກົ່າຫຼີ,ລົດກະບະ
1b2f4153-0174-47ca-abf9-c80cefd935c7,1. ດີ,b6192b2e-c908-4eb6-9d07-c006829938b6,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
1b2f4153-0174-47ca-abf9-c80cefd935c7,1. ດີ,ddffc504-6ed4-47f8-80ac-1caa1f13af04,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
0bc59a56-b313-42fd-b524-c242d78ebb66,1. ດີ,ad7fa429-9782-49bc-a28d-7058582f16ef,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
0bc59a56-b313-42fd-b524-c242d78ebb66,1. ດີ,af1b7aa6-0368-4e9c-b188-5f4a6048c488,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
e814abcc-d41a-4be0-95b0-b7382d5f4f93,1. ດີ,5a90619a-7dd8-423e-a5ef-b6c7922facc5,2. ລົດເກົ່າຫຼີ,ລົດກະບະ
e814abcc-d41a-4be0-95b0-b7382d5f4f93,1. ດີ,f9e8e7a2-07ad-4961-a879-cf190826a8cc,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
c0107a9a-0c82-48ff-bd8e-8f7d17fea8a3,1. ດີ,6cd65de6-49aa-4255-b35e-3bacd2894594,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
552b9344-e653-4faf-8e00-49eabc122402,1. ດີ,0b8f9c1a-c7e1-4c24-b7dd-675357f94d8b,1. ລົດຈີນ,ລົດບັນທຸກ
552b9344-e653-4faf-8e00-49eabc122402,1. ດີ,ff79c610-7436-4987-bc54-d88a7e4c294e,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
a7e3fc08-3178-4ce9-95ad-e3c212748a7e,1. ດີ,44aac2cb-d782-46b3-aefc-91e56c9fcec8,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
a7e3fc08-3178-4ce9-95ad-e3c212748a7e,1. ດີ,5fc08926-ec27-48ee-a8f4-0c07f501174c,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
3ce94849-c72c-4a89-9029-3b9d500c09b5,1. ດີ,7466895d-f26a-471f-b1b0-1ddf82fcb531,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
3ce94849-c72c-4a89-9029-3b9d500c09b5,1. ດີ,920d29f1-b3ba-4dec-8b1a-09c9ca7c1064,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດເກັງ
083b0ba2-1427-4b4c-bfc7-fbbb19963ae1,1. ດີ,cd970590-9514-4984-9fc7-9d31f476f66a,2. ລົດເກົ່າຫຼີ,ລົດຕູ້
083b0ba2-1427-4b4c-bfc7-fbbb19963ae1,1. ດີ,e737c80a-7dd0-4626-8711-02633137b889,1. ລົດຈີນ,ລົດຈັກ
4cdf859d-8405-4f3a-a1de-a30730d48ec5,1. ດີ,09f596dd-9ffd-4fd4-9171-a7101f3ee140,1. ລົດຈີນ,ລົດຈັກ
4cdf859d-8405-4f3a-a1de-a30730d48ec5,1. ດີ,192554d1-9a5b-48e4-9caa-e1246fa802e1,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
30018b79-d44d-4472-801e-49d00fd03057,1. ດີ,23f97da3-ec6f-4682-abdf-11fad62a3ad1,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
699bf11b-a22d-4b84-86a5-9daad4c10712,1. ດີ,be8a394c-cc70-4aac-b8f3-ef2e4a2af3da,2. ລົດເກົ່າຫຼີ,ລົດກະບະ
699bf11b-a22d-4b84-86a5-9daad4c10712,1. ດີ,d343732f-d671-4aae-b19c-44219cd5824e,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
dc749fc7-0d2c-4e09-9e70-42fc8639f5ba,1. ດີ,266cf609-a710-414e-8351-65cf8b825d89,1. ລົດຈີນ,ລົດຈັກ
dc749fc7-0d2c-4e09-9e70-42fc8639f5ba,1. ດີ,73ad91c6-1fb6-4ad9-ad28-d1e3f6c1887b,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
21086190-08d2-4eae-bd77-b1599176a53b,1. ດີ,77313e09-886c-4dee-b2e1-7ae748513ffb,2. ລົດເກົ່າຫຼີ,ລົດຕູ້
21086190-08d2-4eae-bd77-b1599176a53b,1. ດີ,7d4fdf7e-60dd-4b18-8d79-99cfe83f8985,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
4d3f93f1-1ff5-48c6-acc8-f2a5aac6def1,1. ດີ,2c37e2a7-b98b-4283-bd72-5424fb4ee418,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
4d3f93f1-1ff5-48c6-acc8-f2a5aac6def1,2. ບໍ່ດີ,8a7de6c8-663f-4e6f-85fa-87b677d8893f,3. ລົດໄທ-ຢີ່ປຸ່ນ,ສາມລໍ້
e83b354d-4f09-4ffd-be3f-78bdcdd8f4a4,1. ດີ,59c3c46b-44e0-49b3-b525-66e6e15a501c,1. ລົດຈີນ,ລົດຈິບ
e83b354d-4f09-4ffd-be3f-78bdcdd8f4a4,1. ດີ,dfa70d61-6ade-4196-ad2b-2f0dfa0ffc06,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
5f0da209-58ac-4413-b499-1969630cede1,1. ດີ,8b327acc-47e8-42b9-8b9d-f47959af5ca3,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
5f0da209-58ac-4413-b499-1969630cede1,1. ດີ,841e8ad7-d636-4a37-97a0-95288310a7ff,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
21001614-2be0-44ca-8464-b78453403741,1. ດີ,dbed0d05-64e5-438e-9f67-2ea38368c9ef,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈິບ
21001614-2be0-44ca-8464-b78453403741,1. ດີ,0174f731-9b31-429c-a4b4-042bd4df142f,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
2edbe718-a3b4-4c03-b06b-8e0fc9a5b5e9,1. ດີ,11b30e26-8782-4e55-a5eb-b6e99f3dde3d,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
2edbe718-a3b4-4c03-b06b-8e0fc9a5b5e9,1. ດີ,62786bac-cebf-4f08-9075-57d79efb7f17,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
acb7a1f6-6449-49da-85b7-8512a652c906,1. ດີ,0e50fb7c-c55b-4804-9ef2-0cffa6864a50,2. ລົດເກົ່າຫຼີ,ລົດບັນທຸກ
02037e9e-b8e7-4878-a5fc-42f4bc920296,1. ດີ,2ea318fe-df93-409e-9244-1ace505ddc68,1. ລົດຈີນ,ລົດຈັກ
02037e9e-b8e7-4878-a5fc-42f4bc920296,,342e6eb1-8146-4645-887d-52a1d8a91299,,ຄົນຍາງ
280afadb-bb1f-4164-b7d3-699d15c6e30e,1. ດີ,7174f1f2-794e-4059-994a-459230137234,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
fcdff412-5ca4-49fd-b00d-a8e51869c7f8,1. ດີ,0675aa68-0048-4b4c-b2a8-d5f7768deb02,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
fcdff412-5ca4-49fd-b00d-a8e51869c7f8,,5a7ca4bf-5a96-458a-8bef-5ac7b31b52ec,,
463806a1-86e9-4ba7-98c5-a90a1db56d76,1. ດີ,6f4742b1-3cd6-4d0b-b56d-860f953332be,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
1ead02b9-71bb-40ce-9f19-dcb1a24e4c43,1. ດີ,896adf9e-25f5-48d1-96a5-a689ff96eb55,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
1ead02b9-71bb-40ce-9f19-dcb1a24e4c43,1. ດີ,bc26c9e4-a0c4-4a30-92a0-bb403e436964,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
101d8f93-32a8-40c0-9232-c92a2cc2e366,1. ດີ,d7e0458e-047e-47cb-b616-77224bb3e426,2. ລົດເກົ່າຫຼີ,ລົດຕູ້
386529ba-661c-49f7-a032-55f5818bae87,1. ດີ,73c81957-6711-4d3e-aa55-0f70b9f08ffa,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
386529ba-661c-49f7-a032-55f5818bae87,1. ດີ,611cf00b-24dd-4ade-9b5d-07621094637d,2. ລົດເກົ່າຫຼີ,ລົດບັນທຸກ
e73af97d-e198-4210-9329-45714d9987fd,1. ດີ,7ad2d5e7-f1ba-4d2c-bc45-d4390b5892b4,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
e73af97d-e198-4210-9329-45714d9987fd,1. ດີ,d3be7258-d4f8-4769-b611-717c23d5e650,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
ad0675ed-4551-465e-833f-3bfc39053faf,1. ດີ,b15ba49e-fa83-4194-962d-ef10157d0aea,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
21cfe169-28e7-400a-b402-34d671e8dec7,1. ດີ,782c5110-732b-474d-b040-641a713a8a18,4. ລົດອເມລິກາ,ລົດບັນທຸກ
21cfe169-28e7-400a-b402-34d671e8dec7,1. ດີ,a024c2df-b019-427f-9553-b5f8bda24d02,1. ລົດຈີນ,ລົດຈັກ
bc105907-916b-4791-8ea7-86032b86f5c8,,f5d35f81-9313-4404-bb92-e7fc1d036a62,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
3f9c64ca-d933-4cd3-ae35-27ecf34d9091,1. ດີ,cdc4ae12-cd7f-4a11-b7e5-c2d242030b67,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
3f9c64ca-d933-4cd3-ae35-27ecf34d9091,1. ດີ,cad0b115-897e-42db-9f13-ef9661b26e26,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
1320e615-2ea2-4793-8ef6-27ee2067b00b,1. ດີ,adbdecd9-c566-4086-b28f-cc1b48a717ca,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
1320e615-2ea2-4793-8ef6-27ee2067b00b,1. ດີ,02820dec-e59b-4e59-93cb-22a4d1275719,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
ab999fbf-2ebb-458c-a326-6a3c83653755,1. ດີ,5b92cad7-e236-4366-8c84-b440c0f86955,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
ab999fbf-2ebb-458c-a326-6a3c83653755,1. ດີ,6c8956f1-ac9e-430e-a6d9-c0befa315bb4,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
bcbec353-e949-4837-89b2-bd6d40f8875b,1. ດີ,1fd4613b-c575-404f-b21b-3579f4a5b780,1. ລົດຈີນ,ລົດຈັກ
bcbec353-e949-4837-89b2-bd6d40f8875b,1. ດີ,6ec08bc4-8f6c-481f-9aed-c754bf373cae,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
6f04cd0c-0b1d-4108-8019-3d42105ea9cf,1. ດີ,d4ee9c97-ee8f-4a42-b221-866fc9c83e3c,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
6f04cd0c-0b1d-4108-8019-3d42105ea9cf,1. ດີ,f3eae4e6-0577-4487-9685-f4a5e6603cf3,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
8d41c8ed-7265-4cc3-bd43-dc55503bf971,1. ດີ,094e25aa-b8b1-4af0-96e2-b482af99e6f4,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈິບ
8d41c8ed-7265-4cc3-bd43-dc55503bf971,1. ດີ,b01297bc-b988-4c9c-b9f1-78692e45bb88,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
bcf79424-9636-45a0-9efb-35133372be65,1. ດີ,f9c1e3b0-a8d9-4f23-90e6-e20ae76e1b1c,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
bcf79424-9636-45a0-9efb-35133372be65,,df555aab-a364-45b0-9340-611e881679f0,,ຄົນຍາງ
68c63ba8-35e7-4ea0-8ee4-eb074528d993,1. ດີ,3231b0a3-ea71-4909-9fec-4d820547a297,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
68c63ba8-35e7-4ea0-8ee4-eb074528d993,1. ດີ,41ff4314-5734-43b3-a7ee-b948371723a4,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
44ad9038-0c5b-4964-a75a-e51cd40130cd,1. ດີ,11fe0030-f4c3-40da-b092-68394ceef58e,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
44ad9038-0c5b-4964-a75a-e51cd40130cd,1. ດີ,4a530748-a9dd-4748-ba7f-b177bf3c4381,2. ລົດເກົ່າຫຼີ,ລົດຈິບ
b0cbd209-4434-4bbf-8699-21870eb66178,1. ດີ,bea80128-15ae-47da-aaf2-928961ec35a9,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດເກັງ
b0cbd209-4434-4bbf-8699-21870eb66178,1. ດີ,3128c690-a8db-4126-9d92-190d93fea12f,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
22a3724c-e2b9-4df0-abe6-7cdaeefaff57,1. ດີ,842aa7f9-01c3-46f0-8b12-5815611ee632,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
22a3724c-e2b9-4df0-abe6-7cdaeefaff57,1. ດີ,54e912ad-299c-477a-9f1d-2e1151705f6a,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດເກັງ
0df2d6f0-21ed-465d-ac3c-2d5ea5ff45bd,1. ດີ,7cca8e1b-2989-4be7-9b7f-0edb8e7488d3,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
0df2d6f0-21ed-465d-ac3c-2d5ea5ff45bd,1. ດີ,1741ff90-f4d7-4d83-826e-53d24b655a2d,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
b3352402-3924-44ed-9694-75d0e35ff361,1. ດີ,710a8b75-4097-4e3c-a968-fcbf13493501,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
b3352402-3924-44ed-9694-75d0e35ff361,1. ດີ,0b42bcfd-0b2d-424e-99a7-8c6c4e2b0b9f,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
9626acfd-fdc3-43ac-97d2-ad6ab23b1876,1. ດີ,9fbb93b5-b614-425e-aca6-4b4a28d4fa43,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
9626acfd-fdc3-43ac-97d2-ad6ab23b1876,1. ດີ,1cc2c369-f1a3-4140-a12d-811de5905673,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
8f7fd7ef-f609-4cc0-8fbc-a360f8f7f50c,1. ດີ,800a4bef-06f0-4432-a17f-84184dd7403c,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
8f7fd7ef-f609-4cc0-8fbc-a360f8f7f50c,1. ດີ,d83f859a-af64-4954-8839-c0a65e7b769f,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
dee1db02-5e94-411f-84b2-34bfd337dc08,1. ດີ,36634a64-40f5-4c29-8ae7-52a13a1d9ed6,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
dee1db02-5e94-411f-84b2-34bfd337dc08,1. ດີ,c1368cc3-7fa7-417d-aa56-36f5eae08e99,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
2f45c87c-bbaa-4f86-89cb-dffa162228ec,1. ດີ,86434cff-b8d5-4cd5-8216-7f145d864ea8,4. ລົດອເມລິກາ,ລົດຈິບ
2f45c87c-bbaa-4f86-89cb-dffa162228ec,1. ດີ,d90df39d-138b-49a6-a2d9-ca03a61f1489,2. ລົດເກົ່າຫຼີ,ລົດຕູ້
2f45c87c-bbaa-4f86-89cb-dffa162228ec,1. ດີ,1925b93e-4c97-44fb-a1b5-a2cca23ee73d,2. ລົດເກົ່າຫຼີ,ລົດຕູ້
939276ee-6623-4066-a964-53eee764682d,1. ດີ,929e95df-3946-4f4e-8262-4ef2a0e5be0f,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
939276ee-6623-4066-a964-53eee764682d,1. ດີ,c403e7b0-7f0b-4d75-886d-3ae4c289b024,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
676e3980-7160-423a-be9b-c0c1f705b6a3,1. ດີ,c56235af-1ec5-411d-aa3c-c78c94600925,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
676e3980-7160-423a-be9b-c0c1f705b6a3,1. ດີ,d1a0e3a2-e6b9-4461-87e3-996d0e94e779,1. ລົດຈີນ,ລົດຈັກ
3ed34f7c-27a8-4c45-91bf-d776390679b9,1. ດີ,bebf7806-72fc-4010-a12f-ee3648d711bd,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
3ed34f7c-27a8-4c45-91bf-d776390679b9,1. ດີ,95cd5134-b183-4d6e-8141-ae6993178736,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
1462fde9-6211-4abc-950b-aa923c8bb551,1. ດີ,68c39c58-ff01-4727-9831-436dee973e5f,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
1462fde9-6211-4abc-950b-aa923c8bb551,1. ດີ,a098b254-fab9-4b6a-b5d0-64ecc55f64ce,1. ລົດຈີນ,ລົດຈັກ
9bff78d2-2a7c-4d3b-859f-fd79a69cb80c,1. ດີ,993a1ff7-0f56-40f8-9e65-689b0aac4908,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
9bff78d2-2a7c-4d3b-859f-fd79a69cb80c,1. ດີ,9fc0ddfa-0f84-4432-a4ba-bb108914aeeb,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
378a8ebe-dda8-41f0-9d12-77ce7183070d,1. ດີ,451a4653-28a9-4f58-84fa-71dbd9edbe25,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
378a8ebe-dda8-41f0-9d12-77ce7183070d,1. ດີ,cec73a6a-0349-4a26-a2c5-bb797fb2b97c,4. ລົດອເມລິກາ,ລົດຈິບ
5b9f2738-9b14-47cb-b8a4-98b7976ffeff,1. ດີ,95f573ec-1a28-4d3f-8758-2496eb2e353f,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
5b9f2738-9b14-47cb-b8a4-98b7976ffeff,1. ດີ,3a400c1e-38e1-4f80-926d-6a53d640e44b,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
d5e3ae25-d3ea-41da-8fc2-48d52e0abfa8,1. ດີ,f3246c38-fa0c-4380-b35e-759a8fc4985f,4. ລົດອເມລິກາ,ລົດກະບະ
678621de-fb7e-45ab-87fe-85e51c0d3511,1. ດີ,ed535334-2b8a-43cd-972c-64f7fed351d0,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
678621de-fb7e-45ab-87fe-85e51c0d3511,1. ດີ,6d07d834-ef0d-4555-b488-8d92a90fecfb,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
d13e61bf-dba5-43fd-a9dc-194e12a6cd05,1. ດີ,ad9fc7e2-d326-4a3b-bf82-dc9e1b6cdaf0,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
d13e61bf-dba5-43fd-a9dc-194e12a6cd05,1. ດີ,cd167d7c-313b-45ac-8d0a-03c2b04c4522,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
3da803f5-4fa0-4ea6-bc20-3440986f1512,1. ດີ,1f869faa-ad47-44fb-9174-f372d241723d,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດບັນທຸກ
3da803f5-4fa0-4ea6-bc20-3440986f1512,1. ດີ,e7884e24-f5ce-43e0-9f37-aa373fef798b,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈິບ
8aa5f87b-c1b0-48f1-8155-8aba2550bf7e,1. ດີ,6ab230a3-809a-4ff1-ab9b-91b87bae5f4e,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
8aa5f87b-c1b0-48f1-8155-8aba2550bf7e,1. ດີ,c19d16a7-9eec-433b-93eb-b0225ea4ec5b,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
45bb2ddc-a28e-4701-afb4-a8a671077aa1,1. ດີ,8d61f04d-9107-491b-9fc8-8738242c36ea,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
45bb2ddc-a28e-4701-afb4-a8a671077aa1,1. ດີ,590b2ccf-5a57-4eae-8f81-58db68e44aa2,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈິບ
f85d016f-90d4-40b9-80ad-478c8278f03c,1. ດີ,8d61f04d-9107-491b-9fc8-8738242c36ea,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
f85d016f-90d4-40b9-80ad-478c8278f03c,1. ດີ,590b2ccf-5a57-4eae-8f81-58db68e44aa2,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈິບ
889e1379-5b97-4df5-8914-c00b12271b8a,1. ດີ,02794ae8-96e4-4853-8582-9a54e4795e6f,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
889e1379-5b97-4df5-8914-c00b12271b8a,1. ດີ,4c7358f1-5230-49da-a56d-21b988d67ae8,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
f129e451-fa04-449d-a07a-865ecd71a9cd,1. ດີ,2fe2ba87-1a7f-4188-b3ec-25d3af63f611,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
f129e451-fa04-449d-a07a-865ecd71a9cd,,16d88820-d959-4349-86fe-6850f175d5f9,,ຄົນຍາງ
f6560b77-bf86-4133-8581-3c7419477116,1. ດີ,6a7564f6-83df-44f8-8cff-62295f98a0f9,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
f6560b77-bf86-4133-8581-3c7419477116,1. ດີ,07dbf141-016b-4deb-be9d-62f6607bc0bb,1. ລົດຈີນ,ລົດຈັກ
6fa38c39-84a5-45c7-8a58-4010e2f843e6,1. ດີ,46b6f824-3555-467f-ae87-ead5691c0472,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
6fa38c39-84a5-45c7-8a58-4010e2f843e6,1. ດີ,63c8c59f-1807-4d7a-bc65-ea3d875107a3,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
9b74f89c-a57c-409c-8bce-2a1201fb8143,1. ດີ,58dfd45c-ccc9-4a23-b63e-06d5185de31a,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
9b74f89c-a57c-409c-8bce-2a1201fb8143,1. ດີ,ba7a3440-21fd-48a2-8ebc-b00b4e5a93a0,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
b7a95e84-f03e-4063-81bc-b0d5df53bf82,1. ດີ,e8f7c06b-2cde-4248-bcbf-28c49d43e3e0,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
b7a95e84-f03e-4063-81bc-b0d5df53bf82,1. ດີ,ab4d176b-b2cb-42f7-b05c-446ecf243949,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
aa517471-7aca-4612-8218-e4b713e21df7,1. ດີ,9ea68de0-f48a-443e-8040-6a03f692db79,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
aa517471-7aca-4612-8218-e4b713e21df7,1. ດີ,bf31fa69-dc8b-4ae3-9ea9-a465aa097d2b,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
0dcc073e-1981-412d-b49a-22b5c91faffe,1. ດີ,9ea68de0-f48a-443e-8040-6a03f692db79,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
0dcc073e-1981-412d-b49a-22b5c91faffe,1. ດີ,bf31fa69-dc8b-4ae3-9ea9-a465aa097d2b,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
61330905-b7a2-4543-978e-67829cb62b97,,4e32c4a1-8dd0-40ac-9cb1-710700111aea,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
61330905-b7a2-4543-978e-67829cb62b97,1. ດີ,d54a92e6-3252-46d1-ac8a-794ba3021662,,ລົດບັນທຸກ
83664d73-0466-4470-898b-e52942c001bf,1. ດີ,560c2f7d-8cf9-4231-a54a-e4069d870a89,2. ລົດເກົ່າຫຼີ,ລົດບັນທຸກ
0ace87a9-66ca-4943-ac39-5badacae9e87,1. ດີ,0a35ebf2-7e55-42eb-9f64-063c23eaffd6,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
0ace87a9-66ca-4943-ac39-5badacae9e87,1. ດີ,a7e90986-cdda-4300-a671-17d25d845c4c,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
72a1724a-bd1b-4d68-8a36-471366db66a5,1. ດີ,d7a4a37b-a26d-4822-bf9b-1fb54d0c298f,2. ລົດເກົ່າຫຼີ,ລົດຕູ້
72a1724a-bd1b-4d68-8a36-471366db66a5,1. ດີ,58adb673-8d2a-42b0-9fb4-5a404d5dffe2,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
e80e51bb-cb4f-4d53-a2c9-05e21fcfe238,1. ດີ,6d5c1732-34a5-4d19-a962-246b0a4de0e8,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
e80e51bb-cb4f-4d53-a2c9-05e21fcfe238,1. ດີ,881c4160-bdc6-47a2-a8ad-e18d16831315,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
98f89d1e-e2b5-4730-8fa4-402a61a8bf76,1. ດີ,d4c396d7-6f68-4f0c-bd2c-7aa51dd55bc8,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດເກັງ
98f89d1e-e2b5-4730-8fa4-402a61a8bf76,1. ດີ,e61f5814-2d56-463b-9a0e-2c489bf28468,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
4c6da2c5-6038-445d-bf03-6e7033430d03,1. ດີ,acace5b4-c6bb-4f9c-b961-66eefcdccca4,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
